draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
14699,3,326336, 3,0.2604,0.8919,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14701,1,300259, 3,0.3195,0.8784,0.13477, 50010,16578, 66587,15319,29108,38395,49836,0.4068,0.1348,0.5416,0.7511,0.7655,0.8130,0.6958,0.6343,0.5719,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.715
14701,2,508520, 3,0.3195,0.8784,0.07050, 73717,29494,103211,22114,45207,58304,78260,0.3823,0.1530,0.5352,0.7142,0.7692,0.8236,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.715
14701,3,514903, 3,0.3195,0.8784,0.01631,108997,35454,144451,23488,48340,62576,84118,0.4550,0.1480,0.6030,0.7546,0.8227,0.8602,0.7493,0.6978,0.6320,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.715
14706,1,318966, 3,0.2771,0.8784,0.02761, 71543,23909, 95451,15616,31100,40695,53853,0.4588,0.1533,0.6121,0.7496,0.8209,0.8594,0.7543,0.7011,0.6393,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.594
14706,2,496196, 3,0.2771,0.8784,0.03498, 87463,28123,115586,23192,46348,60276,80100,0.4235,0.1362,0.5596,0.7567,0.7904,0.8329,0.7138,0.6573,0.5907,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.594
14706,3,508520, 3,0.2771,0.8784,0.07050, 73717,29494,103211,22114,45207,58304,78260,0.3823,0.1530,0.5352,0.7142,0.7692,0.8236,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.594
14709,1,516375, 3,0.2604,0.8784,0.05833, 75965,29962,105926,22648,46220,59591,79996,0.3847,0.1517,0.5364,0.7171,0.7703,0.8239,0.6962,0.6400,0.5697,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.582
14709,2,480971, 3,0.2604,0.8784,0.02676, 82861,27125,109985,22273,44494,57944,77071,0.4194,0.1373,0.5567,0.7534,0.7882,0.8316,0.7120,0.6550,0.5880,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.582
14709,3,326336, 3,0.2604,0.8784,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.582
14710,1,516375, 3,0.2604,0.8784,0.05833, 75965,29962,105926,22648,46220,59591,79996,0.3847,0.1517,0.5364,0.7171,0.7703,0.8239,0.6962,0.6400,0.5697,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.582
14710,2,480971, 3,0.2604,0.8784,0.02676, 82861,27125,109985,22273,44494,57944,77071,0.4194,0.1373,0.5567,0.7534,0.7882,0.8316,0.7120,0.6550,0.5880,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.582
14710,3,326336, 3,0.2604,0.8784,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.582
14711,1,514706, 3,0.2771,0.8649,0.02838, 88860,29093,117954,23932,47807,62198,82790,0.4192,0.1372,0.5564,0.7534,0.7878,0.8314,0.7116,0.6548,0.5876,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.614
14711,2,490010, 3,0.2771,0.8649,0.07254, 72320,28524,100844,21374,43748,56382,75571,0.3860,0.1522,0.5382,0.7171,0.7719,0.8251,0.6974,0.6414,0.5716,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.614
14711,3,318966, 3,0.2771,0.8649,0.02761, 71543,23909, 95451,15616,31100,40695,53853,0.4588,0.1533,0.6121,0.7496,0.8209,0.8594,0.7543,0.7011,0.6393,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.614
14716,1,542255, 3,0.2604,0.8784,0.06354, 79716,31463,111179,23774,48521,62558,83979,0.3846,0.1518,0.5364,0.7170,0.7703,0.8238,0.6962,0.6399,0.5697,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.662
14716,2,455091, 3,0.2604,0.8784,0.02893, 79109,25624,104733,21147,42193,54977,73088,0.4214,0.1365,0.5579,0.7554,0.7891,0.8320,0.7128,0.6558,0.5890,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.662
14716,3,326336, 3,0.2604,0.8784,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.662
14718,1,482640, 3,0.2604,0.8919,0.06019, 69965,27993, 97958,20989,42907,55337,74277,0.3823,0.1530,0.5352,0.7142,0.7692,0.8235,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14718,2,514706, 3,0.2604,0.8919,0.02838, 88860,29093,117954,23932,47807,62198,82790,0.4192,0.1372,0.5564,0.7534,0.7878,0.8314,0.7116,0.6548,0.5876,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14718,3,326336, 3,0.2604,0.8919,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14719,1,508520, 3,0.2771,0.8784,0.07050, 73717,29494,103211,22114,45207,58304,78260,0.3823,0.1530,0.5352,0.7142,0.7692,0.8236,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.594
14719,2,496196, 3,0.2771,0.8784,0.03498, 87463,28123,115586,23192,46348,60276,80100,0.4235,0.1362,0.5596,0.7567,0.7904,0.8329,0.7138,0.6573,0.5907,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.594
14719,3,318966, 3,0.2771,0.8784,0.02761, 71543,23909, 95451,15616,31100,40695,53853,0.4588,0.1533,0.6121,0.7496,0.8209,0.8594,0.7543,0.7011,0.6393,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.594
14722,1,516375, 3,0.2604,0.8784,0.05833, 75965,29962,105926,22648,46220,59591,79996,0.3847,0.1517,0.5364,0.7171,0.7703,0.8239,0.6962,0.6400,0.5697,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.582
14722,2,480971, 3,0.2604,0.8784,0.02676, 82861,27125,109985,22273,44494,57944,77071,0.4194,0.1373,0.5567,0.7534,0.7882,0.8316,0.7120,0.6550,0.5880,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.582
14722,3,326336, 3,0.2604,0.8784,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.582
14728,1,326336, 3,0.2604,0.8919,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14728,2,482640, 3,0.2604,0.8919,0.06019, 69965,27993, 97958,20989,42907,55337,74277,0.3823,0.1530,0.5352,0.7142,0.7692,0.8235,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14728,3,514706, 3,0.2604,0.8919,0.02838, 88860,29093,117954,23932,47807,62198,82790,0.4192,0.1372,0.5564,0.7534,0.7878,0.8314,0.7116,0.6548,0.5876,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14730,1,360071, 3,0.1839,0.8784,0.03001, 79897,26408,106305,17660,35255,45994,60865,0.4572,0.1511,0.6083,0.7516,0.8190,0.8576,0.7510,0.6980,0.6359,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.412
14730,2,455091, 3,0.1839,0.8784,0.02893, 79109,25624,104733,21147,42193,54977,73088,0.4214,0.1365,0.5579,0.7554,0.7891,0.8320,0.7128,0.6558,0.5890,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.412
14730,3,508520, 3,0.1839,0.8784,0.07050, 73717,29494,103211,22114,45207,58304,78260,0.3823,0.1530,0.5352,0.7142,0.7692,0.8236,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.412
14733,1,488826, 3,0.2771,0.8649,0.03077, 85109,27592,112701,22807,45507,59231,78807,0.4209,0.1365,0.5574,0.7552,0.7887,0.8317,0.7124,0.6555,0.5885,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.617
14733,2,515890, 3,0.2771,0.8649,0.07477, 76071,30025,106097,22499,46049,59349,79554,0.3858,0.1523,0.5380,0.7170,0.7717,0.8250,0.6973,0.6413,0.5715,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.617
14733,3,318966, 3,0.2771,0.8649,0.02761, 71543,23909, 95451,15616,31100,40695,53853,0.4588,0.1533,0.6121,0.7496,0.8209,0.8594,0.7543,0.7011,0.6393,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.617
14737,1,318966, 3,0.2771,0.8649,0.02761, 71543,23909, 95451,15616,31100,40695,53853,0.4588,0.1533,0.6121,0.7496,0.8209,0.8594,0.7543,0.7011,0.6393,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.723
14737,2,455091, 3,0.2771,0.8649,0.02893, 79109,25624,104733,21147,42193,54977,73088,0.4214,0.1365,0.5579,0.7554,0.7891,0.8320,0.7128,0.6558,0.5890,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.723
14737,3,549625, 3,0.2771,0.8649,0.07492, 82071,31994,114065,24159,49363,63603,85272,0.3878,0.1512,0.5390,0.7195,0.7726,0.8252,0.6980,0.6420,0.5722,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.723
14740,1,582727, 3,0.3207,0.8378,0.06329, 91182,34281,125463,25962,52796,68578,91895,0.3957,0.1488,0.5444,0.7268,0.7784,0.8286,0.7038,0.6466,0.5772,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.941
14740,2,440696, 3,0.3207,0.8378,0.01286, 91531,30668,122199,19640,40751,52303,70482,0.4533,0.1519,0.6051,0.7491,0.8234,0.8616,0.7499,0.7003,0.6342,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.941
14740,3,300259, 3,0.3207,0.8378,0.13477, 50010,16578, 66587,15319,29108,38395,49836,0.4068,0.1348,0.5416,0.7511,0.7655,0.8130,0.6958,0.6343,0.5719,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.941
14743,1,318966, 3,0.2771,0.8784,0.02761, 71543,23909, 95451,15616,31100,40695,53853,0.4588,0.1533,0.6121,0.7496,0.8209,0.8594,0.7543,0.7011,0.6393,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.637
14743,2,482640, 3,0.2771,0.8784,0.06019, 69965,27993, 97958,20989,42907,55337,74277,0.3823,0.1530,0.5352,0.7142,0.7692,0.8235,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.637
14743,3,522076, 3,0.2771,0.8784,0.03215, 91215,29624,120839,24317,48649,63243,84083,0.4216,0.1369,0.5585,0.7549,0.7895,0.8325,0.7130,0.6565,0.5897,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.637
14751,1,462461, 3,0.2771,0.8514,0.03106, 81464,26154,107618,21532,43034,56022,74382,0.4241,0.1362,0.5602,0.7570,0.7910,0.8333,0.7144,0.6577,0.5913,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.700
14751,2,542255, 3,0.2771,0.8514,0.06354, 79716,31463,111179,23774,48521,62558,83979,0.3846,0.1518,0.5364,0.7170,0.7703,0.8238,0.6962,0.6399,0.5697,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.700
14751,3,318966, 3,0.2771,0.8514,0.02761, 71543,23909, 95451,15616,31100,40695,53853,0.4588,0.1533,0.6121,0.7496,0.8209,0.8594,0.7543,0.7011,0.6393,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.700
14753,1,488826, 3,0.2604,0.8919,0.03077, 85109,27592,112701,22807,45507,59231,78807,0.4209,0.1365,0.5574,0.7552,0.7887,0.8317,0.7124,0.6555,0.5885,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.558
14753,2,508520, 3,0.2604,0.8919,0.07050, 73717,29494,103211,22114,45207,58304,78260,0.3823,0.1530,0.5352,0.7142,0.7692,0.8236,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.558
14753,3,326336, 3,0.2604,0.8919,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.558
14755,1,318966, 3,0.2771,0.8649,0.02761, 71543,23909, 95451,15616,31100,40695,53853,0.4588,0.1533,0.6121,0.7496,0.8209,0.8594,0.7543,0.7011,0.6393,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.617
14755,2,488826, 3,0.2771,0.8649,0.03077, 85109,27592,112701,22807,45507,59231,78807,0.4209,0.1365,0.5574,0.7552,0.7887,0.8317,0.7124,0.6555,0.5885,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.617
14755,3,515890, 3,0.2771,0.8649,0.07477, 76071,30025,106097,22499,46049,59349,79554,0.3858,0.1523,0.5380,0.7170,0.7717,0.8250,0.6973,0.6413,0.5715,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.617
14759,1,326336, 3,0.2604,0.8919,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14759,2,482640, 3,0.2604,0.8919,0.06019, 69965,27993, 97958,20989,42907,55337,74277,0.3823,0.1530,0.5352,0.7142,0.7692,0.8235,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14759,3,514706, 3,0.2604,0.8919,0.02838, 88860,29093,117954,23932,47807,62198,82790,0.4192,0.1372,0.5564,0.7534,0.7878,0.8314,0.7116,0.6548,0.5876,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14760,1,482640, 3,0.2604,0.8919,0.06019, 69965,27993, 97958,20989,42907,55337,74277,0.3823,0.1530,0.5352,0.7142,0.7692,0.8235,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14760,2,514706, 3,0.2604,0.8919,0.02838, 88860,29093,117954,23932,47807,62198,82790,0.4192,0.1372,0.5564,0.7534,0.7878,0.8314,0.7116,0.6548,0.5876,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14760,3,326336, 3,0.2604,0.8919,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14761,1,532536, 3,0.3195,0.8514,0.04418, 79593,31117,110710,23636,48032,62247,83478,0.3861,0.1509,0.5371,0.7189,0.7710,0.8241,0.6974,0.6401,0.5701,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.774
14761,2,490887, 3,0.3195,0.8514,0.01473,103120,33831,136951,21966,45515,58633,78900,0.4558,0.1495,0.6053,0.7530,0.8244,0.8618,0.7506,0.7002,0.6345,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.774
14761,3,300259, 3,0.3195,0.8514,0.13477, 50010,16578, 66587,15319,29108,38395,49836,0.4068,0.1348,0.5416,0.7511,0.7655,0.8130,0.6958,0.6343,0.5719,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.774
14762,1,455091, 3,0.1839,0.8784,0.02893, 79109,25624,104733,21147,42193,54977,73088,0.4214,0.1365,0.5579,0.7554,0.7891,0.8320,0.7128,0.6558,0.5890,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.412
14762,2,508520, 3,0.1839,0.8784,0.07050, 73717,29494,103211,22114,45207,58304,78260,0.3823,0.1530,0.5352,0.7142,0.7692,0.8236,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.412
14762,3,360071, 3,0.1839,0.8784,0.03001, 79897,26408,106305,17660,35255,45994,60865,0.4572,0.1511,0.6083,0.7516,0.8190,0.8576,0.7510,0.6980,0.6359,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.412
14764,1,360071, 3,0.1839,0.8784,0.03001, 79897,26408,106305,17660,35255,45994,60865,0.4572,0.1511,0.6083,0.7516,0.8190,0.8576,0.7510,0.6980,0.6359,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.412
14764,2,455091, 3,0.1839,0.8784,0.02893, 79109,25624,104733,21147,42193,54977,73088,0.4214,0.1365,0.5579,0.7554,0.7891,0.8320,0.7128,0.6558,0.5890,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.412
14764,3,508520, 3,0.1839,0.8784,0.07050, 73717,29494,103211,22114,45207,58304,78260,0.3823,0.1530,0.5352,0.7142,0.7692,0.8236,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.412
14766,1,300259, 3,0.3195,0.8784,0.13477, 50010,16578, 66587,15319,29108,38395,49836,0.4068,0.1348,0.5416,0.7511,0.7655,0.8130,0.6958,0.6343,0.5719,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.715
14766,2,508520, 3,0.3195,0.8784,0.07050, 73717,29494,103211,22114,45207,58304,78260,0.3823,0.1530,0.5352,0.7142,0.7692,0.8236,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.715
14766,3,514903, 3,0.3195,0.8784,0.01631,108997,35454,144451,23488,48340,62576,84118,0.4550,0.1480,0.6030,0.7546,0.8227,0.8602,0.7493,0.6978,0.6320,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.715
14767,1,326336, 3,0.2604,0.8919,0.03021, 73898,24439, 98337,16001,31941,41740,55146,0.4610,0.1525,0.6134,0.7515,0.8221,0.8601,0.7549,0.7020,0.6407,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14767,2,482640, 3,0.2604,0.8919,0.06019, 69965,27993, 97958,20989,42907,55337,74277,0.3823,0.1530,0.5352,0.7142,0.7692,0.8235,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14767,3,514706, 3,0.2604,0.8919,0.02838, 88860,29093,117954,23932,47807,62198,82790,0.4192,0.1372,0.5564,0.7534,0.7878,0.8314,0.7116,0.6548,0.5876,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,1,0,1,1.577
14768,1,508520, 3,0.3117,0.8378,0.07050, 73717,29494,103211,22114,45207,58304,78260,0.3823,0.1530,0.5352,0.7142,0.7692,0.8236,0.6954,0.6390,0.5687,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.684
14768,2,511465, 3,0.3117,0.8378,0.03442, 91409,29057,120466,23819,47807,62197,82562,0.4267,0.1356,0.5623,0.7588,0.7933,0.8349,0.7159,0.6595,0.5934,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.684
14768,3,303697, 3,0.3117,0.8378,0.02211, 67597,22974, 90572,14989,29641,38774,51391,0.4559,0.1550,0.6109,0.7464,0.8186,0.8580,0.7535,0.7002,0.6380,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.684
14769,1,318966, 3,0.2771,0.8649,0.02761, 71543,23909, 95451,15616,31100,40695,53853,0.4588,0.1533,0.6121,0.7496,0.8209,0.8594,0.7543,0.7011,0.6393,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.723
14769,2,455091, 3,0.2771,0.8649,0.02893, 79109,25624,104733,21147,42193,54977,73088,0.4214,0.1365,0.5579,0.7554,0.7891,0.8320,0.7128,0.6558,0.5890,3,3,3,3,3,0.0851,0.1753,-0.06145,-0.1727,-0.3062,0.1667,0.1667,0.1667,0.1667,0.1667,0,0,1,1.723
